,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
1937,-430.0,345,23.25581395,345.0,0,False,5,1,0,0,27.11111111,0.38277777799999996,0.444444444,1.5,0.38333333299999994,4,5,48,1,0,2,6,4,0,1,13,1,187.96,190.5,170,0,1,0,28.23076923,0.495384615,0.23076923100000002,0.692307692,0.32,4,5,32,1,1,0,1,4,2,0,8,1,190.5,203.2,205,34,36,-1,-1,0,5,0,16,0,1,-2,-2.54,-12.7,-2,-1.11965812,0.213675213,0.807692308,0,435.0,529.0,450.0,2020.0,-165.0,1350.0
1960,120.0,-140,120.0,71.42857143,0,False,3,0,2,0,13.5,0.61,0.5,1.0,0.5,2,0,2,0,0,0,0,1,1,0,2,0,190.5,200.66,205,1,0,0,10.5,0.41125,0.25,0.75,0.3225,3,3,13,0,0,0,1,3,1,0,5,0,177.8,185.42,205,34,25,1,2,-1,-3,3,-11,0,-2,0,12.7,15.24,9,3.0,0.25,0.25,0,470.0,600.0,826.0,300.0,250.0,263.0
1995,-175.0,155,57.14285714,155.0,1,False,3,0,2,0,43.5,0.58,0.0,0.0,0.0,2,0,4,0,0,1,0,1,0,0,2,0,187.96,190.5,205,0,2,0,27.625,0.555,0.25,0.375,0.125,3,2,15,0,0,0,1,3,0,2,6,0,185.42,200.66,205,37,27,0,0,-1,-4,2,-11,0,-4,0,2.54,-10.16,10,15.875,-0.25,-0.375,0,520.0,775.0,1250.0,950.0,-110.0,265.0
2005,175.0,-210,175.0,47.61904762,0,False,3,1,0,0,45.5,0.467,0.0,0.5,0.225,2,5,25,0,0,1,0,4,0,0,5,0,190.5,193.04,205,0,1,0,39.55555556,0.507777778,0.111111111,3.666666667,0.39333333299999995,3,4,19,0,0,0,3,2,0,0,5,0,187.96,193.04,205,36,31,-1,-1,-1,0,-1,6,0,2,0,2.54,0.0,5,5.94444444,-0.111111111,-3.166666667,0,250.0,375.0,1250.0,1600.0,500.0,120.0
2043,-190.0,165,52.63157895,165.0,0,False,3,0,1,0,15.0,0.5,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,185.42,187.96,205,0,1,0,39.0,0.58,2.0,4.0,0.8,1,0,3,0,0,0,1,0,0,0,1,0,187.96,200.66,205,28,31,0,0,0,0,0,-2,0,1,0,-2.54,-12.7,-3,-24.0,-2.0,-4.0,2,585.0,470.0,805.0,465.0,165.0,639.0
2046,125.0,-145,125.0,68.96551724,1,False,3,3,0,0,21.47058824,0.43470588200000004,0.529411765,1.8235294119999998,0.41176470600000004,3,8,33,1,0,1,4,2,2,0,9,0,187.96,193.04,185,1,0,0,27.15789474,0.497368421,0.684210526,1.631578947,0.466842105,3,9,41,1,0,1,2,3,4,0,10,0,185.42,195.58,205,36,33,-2,0,0,-1,1,-8,0,-1,-2,2.54,-2.54,3,-5.6873065,-0.154798761,0.191950465,2,525.0,241.0,585.0,539.0,385.0,295.0
2059,-160.0,140,62.5,140.0,1,False,3,1,0,0,5.0,0.29,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,2,182.88,182.88,205,1,0,0,48.5,0.555,1.0,0.0,0.0,1,1,6,0,1,0,0,0,0,0,1,0,187.96,187.96,205,32,26,0,0,-1,-1,0,-5,0,0,0,-5.08,-5.08,6,-43.5,-1.0,0.0,2,250.0,391.0,305.0,1010.0,1085.0,350.0
2074,-305.0,275,32.78688525,275.0,0,False,3,2,0,0,40.75,0.5825,0.25,0.25,0.0825,2,2,9,0,0,0,0,1,1,0,2,0,190.5,193.04,205,1,0,0,52.66666667,0.273333333,0.0,2.0,0.283333333,1,2,9,0,0,0,1,0,0,0,1,1,185.42,190.5,205,23,27,-1,0,1,1,0,0,0,1,1,5.08,2.54,-4,-11.91666667,0.25,-1.75,2,300.0,375.0,550.0,1050.0,125.0,1000.0
2092,-300.0,250,33.33333333,250.0,0,False,5,0,1,0,33.83333333,0.451666667,0.41666666700000005,1.5,0.358333333,5,3,26,1,0,0,2,3,3,1,9,0,187.96,193.04,205,0,1,0,41.84615385,0.39153846200000003,0.384615385,1.307692308,0.324615385,6,4,30,2,0,0,3,4,2,0,9,0,195.58,200.66,205,30,37,0,0,-1,0,1,-4,-1,0,1,-7.62,-7.62,-7,-8.01282052,0.032051282,0.192307692,0,225.0,750.0,1400.0,1000.0,-110.0,525.0
2093,375.0,-470,375.0,21.27659574,0,False,3,0,4,0,27.0,0.555,0.75,2.25,0.56,4,0,7,0,0,0,0,1,3,0,4,0,190.5,195.58,205,0,1,0,82.0,0.45,0.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,0,187.96,190.5,205,27,30,0,3,3,3,0,4,0,1,3,2.54,5.08,-3,-55.0,0.75,2.25,0,850.0,355.0,1650.0,-105.0,675.0,350.0
2114,315.0,-380,315.0,26.31578947,1,False,3,0,1,0,0.0,0.0,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0,180.34,177.8,205,0,1,0,45.5,0.415,0.0,0.0,0.0,1,1,5,0,0,0,0,1,0,0,1,0,190.5,193.04,205,38,30,0,0,0,0,1,-4,0,-1,1,-10.16,-15.24,8,-45.5,1.0,1.0,2,785.0,347.0,1075.0,-110.0,716.0,605.0
2117,-160.0,140,62.5,140.0,0,False,3,0,1,0,12.16666667,0.593333333,0.5,0.0,0.0,2,2,6,0,0,0,0,3,1,0,4,0,185.42,190.5,253,3,0,0,28.83333333,0.494166667,0.166666667,0.666666667,0.305,4,5,30,1,1,0,1,4,1,0,7,1,190.5,203.2,205,34,31,3,1,-2,-3,3,-24,-1,-1,0,-5.08,-12.7,3,-16.66666666,0.333333333,-0.666666667,0,775.0,1200.0,350.0,850.0,145.0,180.0
2137,-140.0,120,71.42857143,120.0,0,False,3,0,1,0,32.75,0.44,0.25,0.75,0.215,1,2,8,0,0,1,0,1,0,0,2,0,190.5,198.12,205,0,1,0,30.5,0.575,0.5,1.0,0.58,1,1,4,0,0,0,1,0,0,0,1,0,182.88,190.5,205,27,28,0,0,0,1,-1,4,0,1,0,7.62,7.62,-1,2.25,-0.25,-0.25,2,325.0,376.0,563.0,722.0,255.0,350.0
2141,120.0,-140,120.0,71.42857143,0,True,5,0,3,0,19.94444444,0.5061111110000001,0.27777777800000003,1.0,0.271111111,3,5,31,1,0,0,2,11,0,0,13,0,187.96,198.12,205,0,3,0,56.875,0.515,0.625,1.75,0.41125,4,1,26,3,0,1,3,1,2,0,7,0,180.34,182.88,235,38,33,0,0,-1,6,-4,5,-2,10,-2,7.62,15.24,5,-36.93055556,-0.347222222,-0.75,0,625.0,805.0,250.0,1800.0,525.0,117.0
2149,-105.0,-115,95.23809524,86.95652174,0,False,3,1,0,0,40.6,0.494,0.2,1.0,0.4,1,3,13,0,0,0,1,1,0,0,2,0,187.96,198.12,205,2,0,0,35.375,0.49625,0.125,3.75,0.405,3,4,16,0,0,0,2,2,0,0,4,0,187.96,193.04,205,36,34,1,0,-2,-2,1,-3,0,-1,0,0.0,5.08,2,5.225,0.075,-2.75,1,140.0,450.0,1350.0,1150.0,750.0,170.0
2154,-145.0,125,68.96551724,125.0,0,False,3,0,1,0,62.5,0.48875,0.0,3.625,0.585,3,2,21,1,0,0,4,2,0,0,6,0,190.5,200.66,205,0,1,0,30.71428571,0.568571429,0.28571428600000004,0.428571429,0.14285714300000002,3,2,14,0,0,0,1,2,0,2,5,0,185.42,200.66,205,37,27,0,0,0,1,0,7,1,-2,0,5.08,0.0,10,31.78571429,-0.28571428600000004,3.196428571,0,825.0,375.0,1000.0,1150.0,110.0,300.0
2159,-210.0,175,47.61904762,175.0,1,False,3,2,0,0,32.0,0.45,0.0,1.333333333,0.19166666699999999,2,3,15,0,0,0,3,0,0,0,3,0,185.42,190.5,205,1,0,0,7.0,0.7,0.0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,182.88,187.96,185,26,37,-1,0,2,3,-2,14,0,0,0,2.54,2.54,-11,25.0,0.0,0.333333333,2,354.0,280.0,750.0,900.0,140.0,728.0
2165,-155.0,135,64.51612903,135.0,0,False,3,0,1,0,44.44444444,0.478888889,0.0,0.5555555560000001,0.25,2,4,22,0,0,1,0,4,0,0,5,0,190.5,193.04,205,0,2,0,37.5,0.5075,0.25,1.1875,0.200625,2,8,41,3,0,1,1,6,0,0,8,0,185.42,193.04,205,35,31,0,-1,0,-3,4,-19,-3,-2,0,5.08,0.0,4,6.94444444,-0.25,-0.6319444439999999,0,350.0,400.0,850.0,1300.0,185.0,275.0
2184,-140.0,120,71.42857143,120.0,0,False,3,0,1,0,31.0,0.63,3.0,1.0,0.5,1,0,2,0,0,0,0,0,1,0,1,0,190.5,193.04,205,0,1,0,4.0,0.57,1.0,2.0,1.0,1,0,1,0,0,0,0,0,1,0,1,0,190.5,200.66,205,25,29,0,0,0,0,0,1,0,0,0,0.0,-7.62,-4,27.0,2.0,-1.0,2,490.0,940.0,195.0,177.0,570.0,950.0
2200,-230.0,190,43.47826087,190.0,0,False,3,0,2,0,32.0,0.6366666670000001,0.0,0.0,0.0,2,1,5,0,0,0,1,1,0,0,2,2,180.34,195.58,185,1,0,0,34.72727273,0.451818182,0.363636364,1.363636364,0.3,5,3,23,1,0,0,1,3,3,1,8,0,187.96,193.04,205,37,32,1,2,-3,-6,2,-18,-1,-3,-3,-7.62,2.54,5,-2.72727273,-0.363636364,-1.363636364,0,325.0,550.0,270.0,1350.0,275.0,245.0
2239,210.0,-250,210.0,40.0,1,False,3,1,0,0,50.0,0.4,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,190.5,193.04,205,1,0,0,3.0,0.5,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,180.34,185.42,205,36,38,0,0,0,0,0,1,0,0,0,10.16,7.62,-2,47.0,0.0,0.0,2,450.0,298.0,1440.0,311.0,505.0,255.0
2268,-115.0,-105,86.95652174,95.23809524,1,False,3,0,3,0,33.33333333,0.593333333,0.666666667,2.333333333,0.526666667,3,0,6,0,0,0,0,1,2,0,3,0,190.5,195.58,205,0,5,0,31.375,0.60875,0.625,0.0,0.0,5,2,12,0,0,0,0,3,3,0,6,0,190.5,195.58,205,24,29,0,-2,-2,-3,2,-6,0,-2,-1,0.0,0.0,-5,1.95833333,0.041666667000000004,2.333333333,0,659.0,570.0,430.0,190.0,265.0,653.0
2277,-400.0,325,25.0,325.0,0,False,3,2,0,0,49.16666667,0.48,0.333333333,0.0,0.0,2,4,12,0,0,0,0,2,0,0,2,0,185.42,187.96,205,1,0,0,62.0,0.467142857,0.0,3.428571429,0.525714286,3,2,19,1,0,0,4,1,0,0,5,0,190.5,200.66,205,27,33,-1,0,-1,-3,-2,-7,-1,1,0,-5.08,-12.7,-6,-12.83333333,0.333333333,-3.428571429,0,140.0,725.0,850.0,1200.0,160.0,650.0
2290,-230.0,190,43.47826087,190.0,1,False,3,0,1,0,18.5,0.645,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,2,180.34,195.58,185,0,1,0,56.5,0.255,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,1,185.42,190.5,205,22,32,0,0,0,0,0,-4,0,1,0,-5.08,5.08,-10,-38.0,0.0,0.0,2,425.0,525.0,475.0,850.0,140.0,425.0
2298,-105.0,-115,95.23809524,86.95652174,1,False,3,1,0,0,14.0,0.7,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,182.88,190.5,205,0,1,0,61.0,0.57,0.0,0.0,0.0,1,0,3,0,1,0,0,0,0,0,1,0,187.96,187.96,205,32,26,-1,-1,-1,-1,-1,-2,0,0,0,-5.08,2.54,6,-47.0,1.0,1.0,2,460.0,365.0,430.0,946.0,300.0,245.0
2361,-145.0,125,68.96551724,125.0,1,False,3,1,0,0,30.5,0.55,0.166666667,0.5,0.166666667,3,2,12,0,0,0,1,1,0,2,4,0,185.42,200.66,205,1,0,0,25.7,0.519,0.2,0.6,0.3,4,3,25,1,1,0,1,4,1,0,7,1,190.5,203.2,205,33,36,0,0,-1,-3,1,-13,-1,-1,-1,-5.08,-2.54,-3,4.8,-0.033333333,-0.1,0,525.0,600.0,450.0,1500.0,170.0,225.0
2379,100.0,-120,100.0,83.33333333,1,False,3,1,0,0,24.0,0.2,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1,185.42,190.5,205,1,0,0,35.0,0.59,0.0,0.5,0.5,1,1,3,0,0,0,0,1,0,0,1,1,187.96,190.5,205,29,22,0,0,-1,-1,0,0,0,-1,0,-2.54,0.0,7,-11.0,0.0,-0.5,2,550.0,540.0,633.0,600.0,255.0,172.0
2417,-700.0,500,14.28571429,500.0,0,False,3,0,1,0,43.75,0.54,0.25,1.25,0.5,1,2,10,0,0,0,1,1,0,0,2,0,187.96,198.12,205,2,0,0,41.16666667,0.3825,0.41666666700000005,1.083333333,0.285,6,4,27,2,0,0,2,4,2,0,8,0,195.58,200.66,205,29,33,2,1,-5,-6,2,-17,-2,-3,-2,-7.62,-2.54,-4,2.58333333,-0.166666667,0.166666667,0,215.0,925.0,375.0,2500.0,100.0,1050.0
2418,-170.0,150,58.82352941,150.0,0,False,3,0,3,0,10.71428571,0.42714285700000004,0.28571428600000004,0.857142857,0.368571429,3,2,11,0,0,0,1,3,1,0,5,0,177.8,185.42,205,1,0,0,26.55555556,0.371111111,0.27777777800000003,2.277777778,0.271111111,5,5,42,1,0,1,8,3,1,0,13,0,187.96,187.96,205,33,33,1,3,-2,-8,3,-31,-1,0,0,-10.16,-2.54,0,-15.84126985,0.007936508,-1.420634921,0,160.0,625.0,1050.0,1500.0,225.0,275.0
2437,-240.0,200,41.66666667,200.0,0,False,3,0,3,0,38.1,0.46399999999999997,0.4,1.5,0.33,5,2,22,1,0,0,1,3,3,1,8,0,187.96,193.04,205,0,2,0,20.88235294,0.506470588,0.294117647,1.058823529,0.287058824,3,5,30,1,0,0,2,10,0,0,12,0,187.96,198.12,205,32,36,0,1,2,-4,3,-8,0,-6,3,0.0,-5.08,-4,17.21764706,0.10588235300000001,0.441176471,0,500.0,450.0,2000.0,425.0,-140.0,750.0
2465,-240.0,200,41.66666667,200.0,0,False,3,0,1,0,27.22222222,0.498888889,0.7222222220000001,1.6666666669999999,0.43722222200000005,3,8,39,1,0,1,2,3,4,0,10,0,185.42,195.58,205,0,4,0,27.28571429,0.624285714,0.7142857140000001,0.0,0.0,4,2,10,0,0,0,0,2,3,0,5,0,190.5,195.58,205,24,35,0,-3,-1,5,-6,29,1,1,1,-5.08,0.0,-11,-0.06349207,0.007936508,1.6666666669999999,0,507.0,580.0,405.0,475.0,185.0,862.0
2494,-430.0,345,23.25581395,345.0,0,False,3,4,0,0,34.0,0.6695,0.3,0.15,0.15,16,4,49,13,0,0,2,11,3,0,16,1,187.96,195.58,185,0,2,0,60.28571429,0.515714286,0.7142857140000001,1.571428571,0.327142857,4,1,23,3,0,1,2,1,2,0,6,0,180.34,182.88,235,37,41,-4,-2,12,10,-3,26,10,10,1,7.62,12.7,-4,-26.28571429,-0.41428571399999997,-1.4214285709999999,0,200.0,1200.0,350.0,1400.0,140.0,625.0
2530,-135.0,115,74.07407407,115.0,0,False,3,1,0,0,42.2,0.47600000000000003,0.4,0.0,0.0,2,3,9,0,0,0,0,2,0,0,2,0,185.42,187.96,205,0,1,0,2.5,0.205,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,0,180.34,182.88,205,34,32,-1,-1,1,1,-2,7,0,1,0,5.08,5.08,2,39.7,0.4,0.0,2,750.0,600.0,800.0,900.0,-125.0,200.0
2568,140.0,-160,140.0,62.5,0,False,3,0,3,0,63.16666667,0.48,0.0,3.333333333,0.53,3,1,16,1,0,0,4,1,0,0,5,0,190.5,200.66,205,0,1,0,36.8,0.51,0.26666666699999997,1.266666667,0.214,2,8,38,3,0,0,1,6,0,0,7,0,185.42,193.04,205,34,26,0,2,1,-2,7,-22,-2,-5,0,5.08,7.62,8,26.36666667,-0.26666666699999997,2.066666666,0,436.0,121.0,822.0,800.0,300.0,400.0
2574,195.0,-235,195.0,42.55319149,0,False,3,1,0,0,38.71428571,0.52,0.14285714300000002,4.285714286,0.46285714299999997,3,3,15,0,0,0,2,2,0,0,4,0,187.96,193.04,205,2,0,0,28.75,0.30375,0.25,0.125,0.125,2,4,18,0,0,1,1,2,0,0,4,1,187.96,190.5,205,39,35,1,0,1,0,1,-3,0,0,0,0.0,2.54,4,9.96428571,-0.107142857,4.160714286,0,560.0,115.0,634.0,1375.0,530.0,250.0
2580,-200.0,170,50.0,170.0,0,False,3,0,2,0,42.5,0.5225,0.0,1.5,0.2175,2,1,12,0,0,0,3,0,0,0,3,0,185.42,190.5,205,0,3,0,22.16666667,0.62,0.666666667,0.0,0.0,3,2,8,0,0,0,0,2,2,0,4,0,190.5,195.58,205,24,36,0,-1,-1,-1,1,4,0,-2,-2,-5.08,-5.08,-12,20.33333333,-0.666666667,1.5,0,500.0,370.0,331.0,700.0,165.0,550.0
2589,-720.0,510,13.88888889,510.0,0,True,5,0,1,0,22.22222222,0.5377777779999999,0.222222222,0.666666667,0.333333333,4,2,20,0,1,0,1,4,1,0,7,1,190.5,203.2,205,0,12,0,57.25,0.56875,0.625,2.0625,0.61125,12,1,47,9,0,0,6,4,5,0,15,0,193.04,213.36,205,28,33,0,-11,-8,-8,-1,-27,-9,0,-4,-2.54,-10.16,-5,-35.02777778,-0.402777778,-1.3958333330000001,0,569.0,1600.0,175.0,2675.0,105.0,650.0
2599,-120.0,100,83.33333333,100.0,0,False,3,2,0,0,41.33333333,0.446666667,0.0,0.833333333,0.47666666700000004,4,2,15,0,0,1,1,1,0,1,4,0,187.96,195.58,205,1,0,0,10.0,0.683333333,0.666666667,0.0,0.0,2,1,3,0,0,0,0,2,0,0,2,0,185.42,190.5,253,30,29,-1,0,2,2,-1,12,0,0,0,2.54,5.08,1,31.33333333,-0.666666667,0.833333333,2,243.0,446.0,1300.0,866.0,975.0,240.0
2601,-225.0,185,44.44444444,185.0,0,False,5,1,0,0,28.21052632,0.382631579,0.0,2.631578947,0.37789473700000004,5,5,54,4,1,4,3,6,0,0,14,0,182.88,190.5,205,0,2,0,41.66666667,0.47666666700000004,0.444444444,1.6666666669999999,0.36666666700000006,5,2,21,1,0,0,1,2,3,1,7,0,187.96,193.04,205,36,36,-1,-2,0,7,-3,33,3,3,-3,-5.08,-2.54,0,-13.45614035,-0.444444444,0.96491228,0,225.0,250.0,725.0,1550.0,175.0,800.0
2616,280.0,-340,280.0,29.41176471,1,False,3,2,0,0,25.66666667,0.5066666670000001,0.333333333,0.333333333,0.333333333,1,2,7,0,0,0,0,1,0,0,1,0,187.96,198.12,205,5,0,0,19.75,0.485833333,0.166666667,0.583333333,0.200833333,3,8,25,0,0,0,1,2,1,0,4,0,182.88,193.04,205,37,33,3,0,-2,-3,6,-18,0,-1,-1,5.08,5.08,4,5.91666667,0.166666666,-0.25,2,565.0,205.0,1335.0,467.0,715.0,175.0
2629,-255.0,215,39.21568627,215.0,1,False,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,180.34,182.88,205,3,0,0,26.77777778,0.557777778,0.111111111,1.222222222,0.164444444,4,4,15,0,0,0,2,3,0,0,5,0,187.96,190.5,185,34,34,2,0,-4,-5,3,-14,0,-3,0,-7.62,-7.62,0,-26.77777778,-0.111111111,-1.222222222,2,529.0,1500.0,400.0,1510.0,120.0,285.0
2639,160.0,-185,160.0,54.05405405,1,False,3,0,2,0,7.5,0.405,0.333333333,0.5,0.38833333299999995,2,2,8,0,0,0,0,3,1,0,4,0,177.8,185.42,205,0,1,0,45.28571429,0.49,0.0,0.7142857140000001,0.321428571,2,3,17,0,0,1,0,3,0,0,4,0,190.5,193.04,205,30,32,0,1,0,0,1,-9,0,0,1,-12.7,-7.62,-2,-37.78571429,0.333333333,-0.214285714,0,550.0,450.0,1500.0,1000.0,350.0,-105.0
2640,-250.0,210,40.0,210.0,0,False,3,0,2,0,21.3,0.40700000000000003,0.9,1.5,0.16,2,4,21,0,0,0,2,2,2,0,6,1,182.88,187.96,205,0,2,0,64.8,0.506,0.0,3.8,0.586,2,1,13,1,0,0,3,1,0,0,4,0,190.5,200.66,205,26,32,0,0,0,2,-3,8,-1,1,2,-7.62,-12.7,-6,-43.5,0.9,-2.3,0,-120.0,700.0,1150.0,950.0,400.0,480.0
2687,-250.0,210,40.0,210.0,0,False,5,0,5,0,28.11764706,0.392941176,0.294117647,2.411764706,0.287058824,5,4,41,1,0,1,8,3,1,0,13,0,187.96,187.96,205,0,1,0,21.5,0.485625,0.3125,1.125,0.305,3,5,29,1,0,0,2,9,0,0,11,0,187.96,198.12,205,31,32,0,4,2,2,1,12,0,-6,1,0.0,-10.16,-1,6.61764706,-0.018382353,1.286764706,0,900.0,625.0,1500.0,675.0,-200.0,950.0
2704,-170.0,150,58.82352941,150.0,1,False,3,1,0,0,26.05882353,0.49470588200000004,0.764705882,1.764705882,0.462941176,3,8,37,1,0,1,2,2,4,0,9,0,185.42,195.58,205,2,0,0,27.11764706,0.503529412,0.647058824,1.117647059,0.172941176,4,8,39,0,0,2,3,4,0,0,9,0,182.88,187.96,185,34,35,1,0,-1,0,0,-2,1,-2,4,2.54,7.62,-1,-1.05882353,0.11764705800000001,0.647058823,2,250.0,340.0,824.0,500.0,205.0,900.0
2708,-265.0,245,37.73584906,245.0,0,False,3,0,2,0,52.5,0.5125,0.5,0.0,0.0,2,2,8,0,0,0,0,2,0,0,2,0,185.42,187.96,205,0,1,0,8.6,0.354,0.4,0.6,0.466,2,2,7,0,0,0,0,2,1,0,3,0,177.8,185.42,205,32,32,0,1,0,-1,0,1,0,0,-1,7.62,2.54,0,43.9,0.1,-0.6,2,350.0,650.0,410.0,1285.0,140.0,465.0
2800,450.0,-600,450.0,16.66666667,1,False,3,1,0,0,49.66666667,0.48,0.0,0.833333333,0.375,2,3,16,0,0,1,0,2,0,0,3,0,190.5,193.04,205,1,0,0,13.18181818,0.443636364,0.454545455,0.818181818,0.168181818,3,6,17,0,0,0,0,2,3,0,5,0,190.5,190.5,205,43,30,0,0,-1,-2,3,-1,0,0,-3,0.0,2.54,13,36.48484849,-0.454545455,0.015151515,2,1450.0,450.0,675.0,1500.0,800.0,-180.0
2807,-525.0,415,19.04761905,415.0,0,False,3,0,1,0,39.66666667,0.546666667,0.166666667,4.333333333,0.43,3,2,13,0,0,0,2,2,0,0,4,0,187.96,193.04,205,0,1,0,40.125,0.47125,0.5,1.875,0.4125,5,2,19,1,0,0,1,1,3,1,6,0,187.96,193.04,205,36,34,0,0,-2,-2,0,-6,-1,0,-3,0.0,0.0,2,-0.45833333,-0.333333333,2.458333333,0,325.0,475.0,275.0,1800.0,100.0,1435.0
2811,500.0,-700,500.0,14.28571429,1,False,3,0,1,0,66.0,0.5225,0.0,3.25,0.6325,2,1,10,1,0,0,2,1,0,0,3,0,190.5,200.66,205,1,0,0,69.1,0.536,0.5,0.4,0.25,3,5,26,0,0,1,2,2,0,0,5,0,185.42,190.5,205,35,26,1,1,-1,-2,4,-16,1,-1,0,5.08,10.16,9,-3.1,-0.5,2.85,0,785.0,-180.0,2500.0,585.0,800.0,325.0
2828,-255.0,215,39.21568627,215.0,0,True,5,1,0,0,34.0,0.374545455,0.454545455,1.0909090909999999,0.298181818,6,3,22,1,0,0,2,4,2,0,8,0,195.58,200.66,205,0,1,0,47.0,0.52,0.833333333,1.6666666669999999,0.34833333299999997,4,1,18,2,0,0,2,1,2,0,5,0,180.34,182.88,235,36,28,-1,-1,2,3,-2,4,-1,3,0,15.24,17.78,8,-13.0,-0.37878787799999997,-0.575757576,0,170.0,475.0,275.0,1500.0,400.0,525.0
2829,115.0,-135,115.0,74.07407407,0,False,3,0,2,0,28.38888889,0.391666667,0.0,2.777777778,0.39888888899999997,5,4,51,4,1,4,3,6,0,0,14,0,182.88,190.5,205,0,4,0,26.625,0.393125,0.3125,2.5,0.295,5,4,38,1,0,1,7,3,1,0,12,0,187.96,187.96,205,32,36,0,-2,0,2,0,13,3,3,-1,-5.08,2.54,-4,1.76388889,-0.3125,0.27777777800000003,0,180.0,165.0,1350.0,850.0,625.0,425.0
2851,-750.0,525,13.33333333,525.0,0,False,3,0,1,0,35.0,0.58,0.2,0.6,0.2,3,1,10,0,0,0,1,1,0,2,4,0,185.42,200.66,205,1,0,0,21.26666667,0.47866666700000005,0.333333333,1.066666667,0.258666667,3,5,27,1,0,0,2,8,0,0,10,0,187.96,198.12,205,31,35,1,1,0,-6,4,-17,-1,-5,0,-2.54,2.54,-4,13.73333333,-0.133333333,-0.46666666700000003,0,-124.0,1000.0,329.0,1150.0,550.0,800.0
2852,-105.0,-115,95.23809524,86.95652174,1,False,3,1,0,0,60.0,0.51,0.0,3.0,0.51,2,1,7,1,0,0,1,1,0,0,2,0,190.5,200.66,205,1,0,0,28.5,0.53,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0,187.96,198.12,205,32,25,0,0,1,1,0,3,1,0,0,2.54,2.54,7,31.5,0.0,3.0,0,250.0,180.0,500.0,1500.0,320.0,625.0
2868,-150.0,130,66.66666667,130.0,1,False,3,0,2,0,22.4,0.6,0.6,0.0,0.0,2,2,7,0,0,0,0,2,1,0,3,0,190.5,195.58,205,0,2,0,12.5,0.775,0.0,0.0,0.0,2,0,2,0,0,0,0,2,0,0,2,0,185.42,190.5,253,30,23,0,0,0,1,-2,5,0,0,1,5.08,5.08,7,9.9,0.6,0.0,2,600.0,1005.0,525.0,545.0,115.0,280.0
2872,120.0,-140,120.0,71.42857143,0,False,5,0,2,0,17.0,0.541428571,0.28571428600000004,0.7142857140000001,0.35714285700000004,4,1,14,0,1,0,0,4,1,0,6,1,190.5,203.2,205,2,0,0,38.28571429,0.44285714299999995,0.428571429,1.428571429,0.39285714299999996,5,2,16,1,0,0,1,1,2,1,5,0,187.96,193.04,205,35,32,2,2,-1,1,1,-2,-1,2,-1,2.54,10.16,3,-21.28571429,-0.14285714300000002,-0.714285715,0,517.0,405.0,495.0,1405.0,295.0,180.0
