,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
2300,-550.0,425,18.18181818,425.0,1,False,3,1,0,0,11.0,0.585,1.0,0.0,0.0,1,1,4,0,0,1,0,0,0,0,1,1,180.34,177.8,155,1,0,0,32.16666667,0.428333333,0.666666667,1.166666667,0.281666667,2,2,12,0,0,0,0,0,3,1,4,0,180.34,185.42,170,22,30,0,0,-1,-3,1,-8,0,-1,-3,0.0,-7.62,-8,-21.16666667,0.333333333,-1.166666667,2,170.0,825.0,300.0,725.0,235.0,1050.0
2306,130.0,-150,130.0,66.66666667,0,False,3,1,0,0,40.83333333,0.40333333299999996,0.833333333,0.5,0.1,1,3,16,0,0,0,1,1,1,0,3,0,180.34,185.42,155,0,1,0,18.5,0.56,0.5,0.5,0.165,1,1,4,0,0,0,0,1,0,0,1,0,177.8,172.72,155,31,32,-1,-1,0,2,-2,12,0,0,1,2.54,12.7,-1,22.33333333,0.333333333,0.0,2,195.0,275.0,885.0,365.0,810.0,475.0
2324,-105.0,-115,95.23809524,86.95652174,1,False,3,1,0,0,25.0,0.4325,0.75,0.25,0.25,3,1,9,0,0,0,1,2,0,0,3,1,177.8,177.8,155,2,0,0,42.33333333,0.42142857100000003,0.0,0.7142857140000001,0.380952381,3,10,54,1,0,2,4,4,0,1,11,0,172.72,175.26,155,32,26,1,0,0,-8,9,-45,-1,-3,0,5.08,2.54,6,-17.33333333,0.75,-0.46428571399999996,2,175.0,190.0,1150.0,1250.0,450.0,425.0
2329,-145.0,125,68.96551724,125.0,0,False,3,0,2,0,18.0,0.545,0.0,0.0,0.0,2,0,3,0,0,0,0,1,0,1,2,0,172.72,180.34,155,0,2,0,41.375,0.3925,0.875,2.0,0.3675,4,2,18,0,0,1,3,1,1,0,6,0,175.26,195.58,170,24,28,0,0,-2,-4,2,-15,0,1,-1,-2.54,-15.24,-4,-23.375,-0.875,-2.0,2,210.0,477.0,550.0,846.0,588.0,230.0
2336,140.0,-160,140.0,62.5,1,True,5,0,1,0,49.0,0.496666667,0.0,0.5555555560000001,0.2,7,1,18,2,1,0,1,6,0,0,8,1,175.26,187.96,155,0,3,0,41.5,0.4625,0.0,2.5,0.25,3,1,10,1,0,2,0,1,0,0,3,0,175.26,175.26,155,32,28,0,-2,4,5,0,8,1,5,0,0.0,12.7,4,7.5,0.0,-1.9444444440000002,0,500.0,630.0,420.0,1500.0,400.0,110.0
2341,-345.0,285,28.98550725,285.0,0,False,3,0,1,0,44.26666667,0.34600000000000003,0.0,0.46666666700000003,0.35,4,6,37,1,0,0,5,4,0,0,9,1,177.8,185.42,145,0,7,0,38.57142857,0.492857143,0.428571429,5.285714286,0.387142857,7,0,18,0,0,0,4,2,1,0,7,0,177.8,177.8,155,28,30,0,-6,-3,2,-6,19,1,2,-1,0.0,7.62,-2,5.695238099999999,-0.428571429,-4.819047619,0,125.0,550.0,400.0,2800.0,380.0,504.0
2346,-140.0,120,71.42857143,120.0,1,False,5,0,8,0,38.75,0.405,1.083333333,0.5,0.34666666700000004,8,1,23,1,0,1,2,2,5,1,11,0,180.34,193.04,155,1,0,0,34.6,0.418,0.6,1.95,0.3365,5,6,50,3,0,0,8,4,2,0,14,1,172.72,177.8,170,32,32,1,8,3,-3,5,-27,-2,-1,3,7.62,15.24,0,4.15,0.483333333,-1.45,0,200.0,650.0,750.0,325.0,325.0,400.0
2350,-115.0,-105,86.95652174,95.23809524,0,False,3,0,4,0,70.0,0.5325,0.25,0.75,0.375,4,0,12,0,0,0,3,1,0,0,4,0,175.26,177.8,155,0,1,0,30.88888889,0.477777778,0.5555555560000001,1.0,0.323333333,5,2,18,0,0,1,2,1,3,0,7,1,177.8,182.88,155,27,31,0,3,-1,-3,2,-6,0,0,-3,-2.54,-5.08,-4,39.11111111,-0.305555556,-0.25,0,250.0,175.0,425.0,1250.0,725.0,415.0
2357,-155.0,135,64.51612903,135.0,0,False,3,1,0,0,8.0,0.28,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,182.88,190.5,155,0,2,0,72.5,0.385,0.0,0.0,0.0,2,0,4,0,0,0,0,2,0,0,2,0,180.34,180.34,155,31,37,-1,-2,-2,-2,-1,-2,0,-2,0,2.54,10.16,-6,-64.5,0.0,0.0,2,316.0,550.0,1050.0,380.0,150.0,547.0
2369,175.0,-210,175.0,47.61904762,0,False,3,0,3,0,10.6,0.452,0.2,0.8,0.35,3,1,8,0,0,1,0,2,1,0,4,1,177.8,182.88,155,0,3,0,25.6,0.428,0.4,1.0,0.428,3,1,11,1,0,0,1,1,2,0,4,0,182.88,190.5,155,36,33,0,0,0,0,0,-3,-1,1,-1,-5.08,-7.62,3,-15.0,-0.2,-0.2,2,435.0,241.0,600.0,516.0,719.0,240.0
2371,-320.0,260,31.25,260.0,1,False,3,0,1,0,26.16666667,0.44,0.5,1.6666666669999999,0.193333333,3,2,14,0,0,0,2,1,1,0,4,0,180.34,193.04,170,0,1,0,80.0,0.53,0.0,1.0,0.16,1,0,3,0,0,0,1,0,0,0,1,0,177.8,182.88,155,29,28,0,0,2,3,-2,11,0,1,1,2.54,10.16,1,-53.83333333,0.5,0.666666667,0,-120.0,475.0,450.0,1000.0,650.0,700.0
2385,-155.0,135,64.51612903,135.0,0,False,3,0,2,0,46.33333333,0.433333333,0.5,0.5,0.25,2,2,17,0,0,1,1,1,1,0,4,0,180.34,177.8,155,0,6,0,38.38461538,0.513846154,0.384615385,0.846153846,0.28692307699999997,6,3,31,0,0,1,5,2,2,0,10,1,175.26,177.8,155,38,32,0,-4,-4,-6,1,-14,0,-1,-1,5.08,0.0,6,7.94871795,0.115384615,-0.346153846,2,135.0,300.0,1000.0,550.0,625.0,425.0
2388,-245.0,205,40.81632653,205.0,1,False,3,0,2,0,30.83333333,0.465,0.166666667,4.0,0.313333333,2,2,18,0,0,2,2,0,0,0,4,0,167.64,170.18,170,0,1,0,21.8,0.402,1.0,1.6,0.44,3,1,11,0,0,0,1,0,3,0,4,0,177.8,180.34,155,30,35,0,1,-1,0,-1,7,0,0,-3,-10.16,-10.16,-5,9.03333333,-0.833333333,2.4,2,164.0,290.0,243.0,1550.0,800.0,1020.0
2392,145.0,-165,145.0,60.60606061,0,False,3,0,3,0,32.66666667,0.5033333329999999,0.666666667,0.333333333,0.333333333,3,0,6,0,0,0,1,2,0,0,3,1,177.8,177.8,155,0,1,0,24.5,0.455,0.25,2.0,0.3475,2,1,9,0,0,0,2,1,0,0,3,1,180.34,187.96,155,33,26,0,2,1,0,1,-3,0,1,0,-2.54,-10.16,7,8.16666667,0.41666666700000005,-1.6666666669999999,2,255.0,275.0,600.0,537.0,910.0,250.0
2395,-165.0,145,60.60606061,145.0,1,False,5,2,0,0,46.42857143,0.34428571399999996,0.0,0.5,0.375,4,6,36,1,0,0,5,3,0,0,8,1,177.8,185.42,145,0,4,0,42.86666667,0.5033333329999999,0.6,1.066666667,0.233333333,4,3,30,0,0,0,4,5,3,0,12,1,175.26,182.88,155,27,30,-2,-4,0,-4,-3,6,1,-2,-3,2.54,2.54,-3,3.56190476,-0.6,-0.566666667,0,380.0,380.0,275.0,1500.0,270.0,375.0
2399,115.0,-135,115.0,74.07407407,1,False,3,1,0,0,18.0,0.45,0.5,1.5,0.3,1,1,3,0,0,0,0,0,1,0,1,0,177.8,177.8,155,1,0,0,21.8,0.418,0.4,2.2,0.602,4,1,11,0,0,0,2,0,2,0,4,0,177.8,177.8,155,28,24,0,0,-3,-3,0,-8,0,0,-1,0.0,0.0,4,-3.8,0.1,-0.7,2,178.0,190.0,810.0,440.0,1025.0,877.0
2419,-335.0,275,29.85074627,275.0,0,False,3,0,1,0,31.5,0.385,0.5,0.5,0.5,1,2,10,0,0,1,0,1,0,0,2,2,175.26,180.34,155,0,2,0,43.75,0.3975,0.0,0.75,0.165,2,1,12,0,0,0,3,0,0,0,3,1,167.64,167.64,155,32,33,0,-1,-1,-1,-1,-2,0,1,0,7.62,12.7,-1,-12.25,0.5,-0.25,2,-118.0,890.0,580.0,1900.0,465.0,350.0
2425,-450.0,360,22.22222222,360.0,0,False,3,1,0,0,30.71428571,0.525714286,0.428571429,1.714285714,0.43285714299999994,2,4,18,0,0,0,2,0,1,0,3,0,175.26,182.88,155,0,2,0,23.85714286,0.38285714299999996,0.14285714300000002,3.714285714,0.492857143,3,2,18,0,0,0,3,1,0,1,5,0,172.72,185.42,155,29,30,-1,-2,-1,-2,-2,0,0,-2,1,2.54,-2.54,-1,6.85714285,0.28571428600000004,-2.0,2,-146.0,605.0,951.0,1375.0,405.0,1220.0
2429,-140.0,120,71.42857143,120.0,1,False,3,0,1,0,26.04347826,0.35608695700000004,1.52173913,1.173913043,0.443043478,7,8,53,0,0,1,5,3,6,0,15,1,172.72,180.34,155,0,1,0,19.57142857,0.435714286,1.2380952379999999,1.142857143,0.380952381,3,8,40,0,0,0,1,4,7,1,13,0,177.8,180.34,155,32,32,0,0,4,2,0,13,0,-2,-1,-5.08,0.0,0,6.47204969,0.283643892,0.0310559,2,300.0,275.0,325.0,675.0,375.0,525.0
2434,-320.0,290,31.25,290.0,0,False,3,2,0,0,14.5,0.21,0.0,0.0,0.0,0,2,4,0,0,0,0,0,0,0,0,0,177.8,182.88,155,2,0,0,55.2,0.426,0.0,0.8,0.114,3,2,13,1,0,1,2,0,0,0,3,0,177.8,180.34,170,30,29,0,0,-3,-3,0,-9,-1,0,0,0.0,2.54,1,-40.7,0.0,-0.8,2,118.0,520.0,600.0,1280.0,322.0,679.0
2469,-105.0,-115,95.23809524,86.95652174,1,False,3,1,0,0,15.0,0.6,1.0,1.0,0.33,0,1,3,0,0,0,0,0,0,0,0,0,177.8,172.72,155,1,0,0,16.0,0.34,0.0,3.0,0.75,0,1,1,0,0,0,0,0,0,0,0,0,180.34,180.34,155,25,31,0,0,0,0,0,2,0,0,0,-2.54,-7.62,-6,-1.0,1.0,-2.0,2,330.0,442.0,720.0,540.0,345.0,-115.0
2471,-255.0,215,39.21568627,215.0,0,False,3,2,0,0,50.75,0.305,0.0,0.75,0.53,1,3,13,2,0,0,1,0,0,0,1,0,175.26,185.42,145,0,1,0,41.4,0.456666667,0.066666667,0.4,0.177333333,4,4,35,0,1,1,4,5,0,0,11,0,180.34,190.5,155,30,34,-2,-1,-3,-10,1,-22,2,-5,0,-5.08,-5.08,-4,9.35,-0.066666667,0.35,0,-105.0,350.0,1700.0,1285.0,257.0,692.0
2490,-260.0,220,38.46153846,220.0,0,False,3,1,0,0,10.66666667,0.38,0.0,2.333333333,0.57,1,2,7,0,0,0,1,0,0,0,1,0,177.8,185.42,155,1,0,0,54.5,0.53,0.5,1.5,0.365,1,1,6,0,0,0,0,0,1,0,1,0,175.26,175.26,155,32,26,0,0,0,0,-1,1,0,0,-1,2.54,10.16,6,-43.83333333,-0.5,0.833333333,2,117.0,420.0,350.0,1145.0,625.0,925.0
2500,-490.0,390,20.40816327,390.0,0,False,3,1,0,0,27.0,0.28,0.0,1.0,0.33,0,1,3,1,0,0,0,0,0,0,0,0,177.8,187.96,170,1,0,0,15.66666667,0.65,0.333333333,1.333333333,0.7333333329999999,2,1,5,0,0,0,0,1,1,0,2,0,182.88,180.34,170,20,29,0,0,-2,-2,0,-2,1,-1,-1,-5.08,7.62,-9,11.33333333,-0.333333333,-0.333333333,2,525.0,625.0,325.0,675.0,135.0,950.0
2501,-125.0,105,80.0,105.0,1,False,3,1,0,0,19.45,0.4245,1.3,1.2,0.4,3,8,39,0,0,0,1,3,7,1,12,0,177.8,180.34,155,0,1,0,36.13043478,0.376956522,0.7826086959999999,1.217391304,0.269130435,6,8,64,2,0,3,7,5,0,0,15,1,177.8,182.88,170,34,32,-1,-1,-3,-3,0,-25,-2,-1,7,0.0,-2.54,2,-16.68043478,0.517391304,-0.017391304,2,175.0,180.0,900.0,625.0,575.0,550.0
2503,-290.0,245,34.48275862,245.0,0,False,3,2,0,0,36.4,0.319,0.0,0.1,0.05,2,6,20,0,0,1,1,2,0,0,4,1,170.18,177.8,155,2,0,0,26.86363636,0.358636364,1.5909090909999999,1.181818182,0.41772727299999995,7,8,52,0,0,1,5,2,6,0,14,1,172.72,180.34,155,32,37,0,0,-5,-10,2,-32,0,0,-6,-2.54,-2.54,-5,9.53636364,-1.5909090909999999,-1.0818181820000001,2,350.0,440.0,125.0,2250.0,660.0,580.0
2509,115.0,-135,115.0,74.07407407,0,False,3,0,1,0,20.0,0.51,2.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,1,180.34,177.8,155,0,1,0,49.0,0.3,0.0,0.0,0.0,1,0,3,0,0,1,0,0,0,0,1,0,172.72,175.26,155,27,30,0,0,0,0,0,0,0,0,0,7.62,2.54,-3,-29.0,2.0,0.0,2,220.0,324.0,635.0,320.0,405.0,813.0
2514,-160.0,140,62.5,140.0,1,False,3,0,1,0,43.85714286,0.358571429,1.0,2.142857143,0.348571429,4,2,17,0,0,1,3,0,1,0,5,0,175.26,195.58,170,0,2,0,37.6,0.43799999999999994,0.8,1.4,0.33799999999999997,2,1,11,0,0,0,0,0,3,1,4,0,180.34,185.42,170,21,23,0,-1,2,1,-1,6,0,-1,-2,-5.08,10.16,-2,6.25714286,0.2,0.7428571429999999,2,210.0,205.0,505.0,840.0,350.0,700.0
2516,-290.0,245,34.48275862,245.0,1,True,5,0,2,0,40.33333333,0.42666666700000005,0.0,3.0,0.223333333,2,1,9,0,0,2,0,0,0,0,2,0,175.26,175.26,155,0,5,0,35.78947368,0.424736842,0.6315789470000001,2.0526315790000003,0.354210526,5,5,49,2,0,0,8,4,2,0,14,1,172.72,177.8,170,31,32,0,-3,-3,-12,4,-40,-2,-4,-2,2.54,-2.54,-1,4.54385965,-0.6315789470000001,0.947368421,0,260.0,580.0,295.0,2275.0,170.0,510.0
2519,-440.0,390,22.72727273,390.0,0,False,3,1,0,0,27.4,0.336,0.4,0.6,0.07400000000000001,2,3,13,0,0,0,1,0,1,0,2,0,177.8,185.42,155,1,0,0,20.0,0.33666666700000003,0.666666667,0.0,0.0,2,1,5,0,0,0,0,1,1,0,2,0,177.8,185.42,155,28,30,0,0,0,0,-2,8,0,-1,0,0.0,0.0,-2,7.4,-0.26666666699999997,0.6,2,175.0,925.0,350.0,875.0,170.0,925.0
2521,-130.0,110,76.92307692,110.0,0,False,3,1,0,0,1.0,0.2,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,185.42,190.5,155,2,0,0,58.81818182,0.451818182,0.0,0.0,0.0,3,5,26,0,0,0,3,3,0,0,6,0,172.72,172.72,155,31,31,1,0,-3,-6,4,-25,0,-3,0,12.7,17.78,0,-57.81818182,0.0,0.0,2,169.0,200.0,1530.0,1430.0,370.0,400.0
2525,-265.0,225,37.73584906,225.0,0,False,3,1,0,0,26.0,0.3,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,172.72,180.34,155,1,0,0,24.0,0.395,1.0,1.75,0.5,3,1,10,0,0,0,1,0,2,0,3,0,177.8,180.34,155,29,25,0,0,-3,-3,0,-7,0,0,-2,-5.08,0.0,4,2.0,-1.0,-1.75,2,144.0,370.0,220.0,1295.0,907.0,975.0
2531,-470.0,375,21.27659574,375.0,0,False,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,177.8,182.88,155,1,0,0,35.4,0.494,0.4,2.8,0.324,3,2,14,1,0,0,1,0,2,0,3,1,175.26,177.8,155,27,29,0,0,-3,-3,1,-13,-1,0,-2,2.54,5.08,-2,-35.4,-0.4,-2.8,2,243.0,917.0,105.0,1295.0,600.0,885.0
2533,-115.0,-105,86.95652174,95.23809524,0,False,3,0,2,0,28.0,0.535,0.5,1.6666666669999999,0.395,2,3,15,0,0,0,2,0,1,0,3,0,175.26,182.88,155,0,1,0,19.66666667,0.52,0.0,2.666666667,0.34333333299999996,1,1,5,0,0,0,0,2,0,0,2,0,180.34,180.34,155,30,30,0,1,1,1,-2,10,0,-2,1,-5.08,2.54,0,8.33333333,0.5,-1.0,2,179.0,195.0,545.0,950.0,800.0,539.0
2545,-185.0,160,54.05405405,160.0,0,False,3,1,0,0,52.6,0.47,0.2,0.8,0.3,4,1,13,0,0,1,1,1,1,0,4,0,177.8,180.34,155,0,3,0,43.35714286,0.500714286,0.642857143,1.142857143,0.25,4,3,29,0,0,0,4,4,3,0,11,1,175.26,182.88,155,27,29,-1,-3,0,-7,2,-16,0,-3,-2,2.54,-2.54,-2,9.24285714,-0.44285714299999995,-0.342857143,0,140.0,300.0,675.0,1200.0,350.0,500.0
2547,-140.0,120,71.42857143,120.0,0,False,3,0,5,0,44.2,0.308,0.4,0.0,0.0,5,0,11,0,0,0,3,0,2,0,5,0,190.5,193.04,155,1,0,0,29.0,0.45625,0.625,1.125,0.36375,5,2,17,0,0,1,2,0,3,0,6,1,177.8,182.88,155,27,29,1,5,0,-1,2,-6,0,0,-1,12.7,10.16,-2,15.2,-0.225,-1.125,0,165.0,265.0,425.0,900.0,650.0,500.0
2552,-115.0,-105,86.95652174,95.23809524,0,False,3,1,0,0,19.0,0.45,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,180.34,177.8,155,0,1,0,10.0,0.32,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,180.34,180.34,155,31,27,-1,-1,-1,-1,-1,2,0,-1,0,0.0,-2.54,4,9.0,0.0,0.0,2,413.0,425.0,1800.0,284.0,204.0,505.0
2558,245.0,-290,245.0,34.48275862,1,False,3,0,1,0,47.4,0.434,0.6,0.6,0.3,2,2,14,0,0,1,0,1,1,0,3,0,180.34,177.8,155,0,1,0,31.42857143,0.499285714,0.28571428600000004,2.142857143,0.435714286,2,8,36,0,0,1,3,1,1,0,6,0,177.8,182.88,170,36,32,0,0,0,-3,6,-22,0,0,0,2.54,-5.08,4,15.97142857,0.314285714,-1.5428571430000002,2,550.0,110.0,700.0,675.0,850.0,300.0
2562,120.0,-140,120.0,71.42857143,0,False,3,1,0,0,50.33333333,0.563333333,0.0,1.333333333,0.35333333299999997,1,2,7,0,0,0,1,0,0,0,1,0,182.88,180.34,155,1,0,0,19.16666667,0.38333333299999994,0.833333333,0.0,0.0,2,3,11,0,0,0,1,2,0,0,3,1,177.8,180.34,155,27,29,0,0,-1,-2,1,-4,0,-2,0,5.08,0.0,-2,31.16666666,-0.833333333,1.333333333,2,385.0,281.0,544.0,1400.0,430.0,216.0
2572,-275.0,235,36.36363636,235.0,0,False,3,0,1,0,25.42857143,0.364285714,0.428571429,0.0,0.0,2,4,10,0,0,1,0,0,2,0,3,0,177.8,190.5,155,0,5,0,31.83333333,0.5016666670000001,0.41666666700000005,0.75,0.26916666699999997,5,3,28,0,0,1,4,2,2,0,9,1,175.26,177.8,155,37,28,0,-4,-3,-6,-1,-18,0,-2,0,2.54,12.7,9,-6.4047619000000005,0.011904762,-0.75,2,179.0,405.0,390.0,925.0,340.0,815.0
2582,-165.0,145,60.60606061,145.0,0,False,3,0,4,0,21.0,0.415,0.5,2.75,0.7525,4,0,8,0,0,0,2,0,2,0,4,0,177.8,177.8,155,0,1,0,19.5,0.333333333,0.166666667,3.333333333,0.465,3,2,15,0,0,0,2,1,0,1,4,0,172.72,185.42,155,29,28,0,3,1,0,2,-7,0,-2,2,5.08,-7.62,1,1.5,0.333333333,-0.583333333,2,155.0,230.0,535.0,875.0,385.0,1675.0
2585,-160.0,140,62.5,140.0,1,False,3,1,0,0,36.25,0.6425,0.75,2.75,0.4775,1,2,11,0,0,0,0,0,2,0,2,0,180.34,182.88,155,1,0,0,20.75,0.51,1.0,2.5,0.4175,1,2,11,0,0,0,1,0,1,0,2,0,180.34,185.42,155,32,37,0,0,0,0,0,0,0,0,1,0.0,-2.54,-5,15.5,-0.25,0.25,2,174.0,240.0,330.0,910.0,799.0,750.0
2591,-190.0,165,52.63157895,165.0,1,False,3,1,0,0,39.14285714,0.45785714299999997,0.071428571,0.428571429,0.19,4,4,32,0,1,1,3,5,0,0,10,0,180.34,190.5,155,2,0,0,26.375,0.46375,0.375,0.75,0.0825,5,3,19,3,0,1,0,2,2,0,5,0,177.8,182.88,170,29,30,1,0,-1,5,-1,13,-3,3,-2,2.54,7.62,-1,12.76785714,-0.303571429,-0.321428571,0,255.0,265.0,350.0,2200.0,365.0,500.0
2597,170.0,-200,170.0,50.0,1,False,3,0,4,0,31.75,0.25,0.5,0.0,0.0,4,0,8,0,0,0,2,0,2,0,4,0,190.5,193.04,155,0,1,0,23.0,0.74,1.0,4.0,0.44,1,0,3,1,0,0,0,0,1,0,1,0,182.88,195.58,155,25,29,0,3,3,3,0,5,-1,0,1,7.62,-2.54,-4,8.75,-0.5,-4.0,2,296.0,240.0,710.0,275.0,1200.0,464.0
2600,300.0,-360,300.0,27.77777778,1,False,3,1,0,0,40.5,0.35166666700000004,1.0,2.333333333,0.365,4,2,14,0,0,1,2,0,1,0,4,0,175.26,195.58,170,1,0,0,33.18181818,0.462727273,0.727272727,1.0909090909999999,0.28636363600000003,2,6,29,1,0,0,3,1,1,0,5,0,175.26,177.8,155,30,23,0,0,2,-1,4,-15,-1,-1,0,0.0,17.78,7,7.31818182,0.272727273,1.242424242,2,477.0,108.0,1350.0,432.0,1220.0,400.0
2605,-165.0,145,60.60606061,145.0,1,False,3,0,2,0,20.75,0.39875,0.75,1.75,0.44125,2,2,17,1,0,0,2,0,4,0,6,1,185.42,190.5,170,0,5,0,29.28571429,0.45,0.7142857140000001,1.142857143,0.38,5,1,15,0,0,1,2,0,3,0,6,1,177.8,182.88,155,26,28,0,-3,-3,0,-1,2,1,0,1,7.62,7.62,-2,-8.53571429,0.035714286,0.607142857,0,130.0,280.0,410.0,705.0,900.0,1050.0
2627,105.0,-125,105.0,80.0,0,False,3,0,4,0,46.5,0.38,0.0,2.0,0.3425,4,0,11,0,0,0,2,1,1,0,4,0,177.8,182.88,155,0,1,0,38.0,0.47,0.5,1.75,0.4225,2,1,8,0,0,0,0,0,2,1,3,0,180.34,185.42,170,21,26,0,3,2,1,1,3,0,0,-1,-2.54,-2.54,-5,8.5,-0.5,0.25,2,179.0,245.0,540.0,500.0,835.0,615.0
2635,-105.0,-115,95.23809524,86.95652174,0,False,3,1,0,0,49.5,0.4425,0.0,1.0,0.1425,3,1,10,1,0,1,2,0,0,0,3,0,177.8,180.34,170,1,0,0,40.61111111,0.42722222200000004,0.0,0.7222222220000001,0.38888888899999996,3,8,45,1,0,1,4,4,0,1,10,0,172.72,175.26,155,31,29,0,0,0,-7,7,-35,0,-5,0,5.08,5.08,2,8.88888889,0.0,0.27777777800000003,2,190.0,179.0,1140.0,1080.0,515.0,485.0
2646,160.0,-185,160.0,54.05405405,0,False,3,1,0,0,25.47619048,0.352857143,1.6666666669999999,1.2380952379999999,0.43761904799999995,7,7,49,0,0,1,5,2,6,0,14,1,172.72,180.34,155,1,0,0,35.59090909,0.37681818200000006,0.818181818,1.181818182,0.271363636,6,8,61,2,0,3,6,5,0,0,14,1,177.8,182.88,170,34,32,0,0,1,0,1,-12,-2,-3,6,-5.08,-2.54,2,-10.11471861,0.8484848490000001,0.056277056,2,244.0,130.0,1150.0,465.0,1070.0,790.0
2647,-190.0,165,52.63157895,165.0,0,False,3,1,0,0,28.0,0.47333333299999997,0.0,1.166666667,0.09833333300000001,1,3,11,0,0,1,1,1,0,0,3,1,172.72,177.8,155,1,0,0,19.5,0.495,0.0,4.0,0.515,1,1,4,0,0,0,0,1,0,0,1,0,180.34,180.34,155,30,33,0,0,0,2,-2,7,0,0,0,-7.62,-2.54,-3,8.5,0.0,-2.833333333,2,290.0,266.0,160.0,1520.0,696.0,1075.0
2658,170.0,-200,170.0,50.0,1,False,3,2,0,0,16.8,0.324,0.2,2.8,0.426,3,2,12,0,0,0,1,1,0,1,3,0,172.72,185.42,155,0,1,0,47.125,0.36,0.0,2.0,0.4125,3,3,23,1,0,0,4,1,0,0,5,1,180.34,177.8,155,29,29,-2,-1,0,-2,1,-11,-1,1,0,-7.62,7.62,0,-30.325,0.2,0.8,2,275.0,110.0,1975.0,530.0,1475.0,450.0
2667,-185.0,160,54.05405405,160.0,0,False,3,0,1,0,34.5,0.53,0.0,1.0,0.2,1,1,4,0,0,0,1,0,0,0,1,0,182.88,180.34,155,0,1,0,49.16666667,0.45833333299999995,0.333333333,0.333333333,0.25,1,3,12,0,0,0,0,1,2,0,3,0,187.96,185.42,170,29,29,0,0,0,-2,2,-8,0,-1,-2,-5.08,-5.08,0,-14.66666667,-0.333333333,0.666666667,2,302.0,340.0,305.0,1280.0,450.0,385.0
2681,-130.0,110,76.92307692,110.0,0,False,3,2,0,0,26.0,0.462,0.0,0.0,0.0,2,3,10,0,0,0,1,1,0,0,2,0,177.8,182.88,155,6,0,0,29.46153846,0.49769230799999997,0.307692308,2.076923077,0.446153846,2,8,33,0,0,1,2,1,1,0,5,0,177.8,182.88,170,35,33,4,0,0,-3,5,-23,0,0,-1,0.0,0.0,2,-3.46153846,-0.307692308,-2.076923077,2,303.0,325.0,275.0,1375.0,554.0,300.0
2692,-260.0,220,38.46153846,220.0,1,False,3,2,0,0,18.25,0.41,0.75,0.25,0.25,2,2,7,0,0,0,0,1,1,0,2,0,175.26,187.96,155,0,3,0,32.0,0.4875,0.5,3.25,0.355,3,1,11,1,0,0,1,0,2,0,3,1,175.26,177.8,155,26,31,-2,-3,-1,-1,-1,-4,-1,1,-1,0.0,10.16,-5,-13.75,0.25,-3.0,2,-140.0,570.0,595.0,660.0,605.0,650.0
2700,-360.0,300,27.77777778,300.0,1,False,3,0,1,0,39.5,0.41,0.0,1.5,0.135,1,1,6,0,0,1,0,0,0,0,1,0,175.26,175.26,155,1,0,0,22.14285714,0.457142857,0.428571429,0.857142857,0.094285714,5,2,16,3,0,1,0,2,2,0,5,0,177.8,182.88,170,28,32,1,1,-4,-4,1,-10,-3,-2,-2,-2.54,-7.62,-4,17.35714286,-0.428571429,0.642857143,0,200.0,400.0,325.0,1800.0,225.0,1000.0
