,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
3914,150.0,-160,150.0,62.5,0,False,3,0,1,0,38.41666667,0.40833333299999997,1.083333333,2.5,0.5875,6,4,30,0,0,2,3,2,1,0,8,1,175.26,180.34,170,0,3,0,19.0,0.43,0.8,1.1,0.254,3,3,19,0,0,0,2,3,2,0,7,0,182.88,187.96,170,37,28,0,-2,3,1,-1,11,0,-1,-1,-7.62,-7.62,9,19.41666667,0.283333333,1.4,2,360.0,282.0,1360.0,740.0,400.0,220.0
3916,-140.0,130,71.42857143,130.0,1,False,3,0,1,0,83.0,0.41,0.0,0.0,0.0,1,0,3,1,0,0,1,0,0,0,1,0,182.88,185.42,185,0,1,0,15.0,0.83,1.0,7.0,0.43,1,0,3,1,0,0,1,0,0,0,1,0,182.88,180.34,155,25,22,0,0,0,0,0,0,0,0,0,0.0,5.08,3,68.0,-1.0,-7.0,2,106.0,568.0,545.0,484.0,1000.0,400.0
3918,-170.0,160,58.82352941,160.0,0,False,3,0,1,0,121.0,0.56,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,180.34,185.42,170,1,0,0,44.5,0.535,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0,182.88,190.5,170,30,23,1,1,0,0,1,-1,0,-1,0,-2.54,-5.08,7,76.5,1.0,0.0,2,300.0,349.0,1855.0,1470.0,150.0,390.0
3947,290.0,-320,290.0,31.25,0,False,3,0,1,0,29.0,0.54,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,182.88,185.42,170,0,4,0,30.42857143,0.590714286,1.214285714,1.071428571,0.461428571,4,5,31,0,0,0,2,6,1,0,9,0,182.88,190.5,170,32,23,0,-3,-3,-8,5,-30,0,-5,-1,0.0,-5.08,9,-1.42857143,-1.214285714,-1.071428571,2,420.0,165.0,1456.0,450.0,1000.0,240.0
3981,-545.0,465,18.34862385,465.0,0,True,5,1,0,0,50.33333333,0.439166667,1.0,1.166666667,0.274166667,3,5,32,1,0,0,1,4,2,0,7,1,185.42,193.04,185,0,10,0,55.15789474,0.5626315789999999,1.1578947370000001,3.947368421,0.749473684,10,2,58,12,0,1,9,5,2,0,17,0,180.34,193.04,185,31,29,-1,-10,-7,-10,-3,-26,-11,-1,0,5.08,0.0,2,-4.82456141,-0.15789473699999998,-2.780701754,0,-125.0,1394.0,600.0,763.0,325.0,1250.0
3982,-115.0,105,86.95652174,105.0,1,False,3,0,5,0,28.2,0.595,0.5,2.4,0.245,5,1,21,0,1,2,1,5,0,0,9,1,175.26,175.26,185,1,0,0,50.71428571,0.39,0.857142857,0.571428571,0.17857142899999998,5,2,21,2,0,1,1,3,0,0,5,0,187.96,190.5,170,28,29,1,5,0,4,1,0,-2,2,0,-12.7,-15.24,-1,-22.51428571,-0.35714285700000004,1.8285714290000001,1,197.0,190.0,700.0,1835.0,578.0,350.0
3983,-135.0,125,74.07407407,125.0,0,False,3,0,1,0,27.5,0.527857143,0.9285714290000001,1.928571429,0.567857143,4,4,32,1,0,0,4,4,2,0,10,0,182.88,187.96,185,0,1,0,25.55555556,0.43777777799999995,0.333333333,2.0,0.534444444,6,2,21,0,0,1,2,3,0,1,7,0,175.26,180.34,170,27,33,0,0,-2,3,-2,11,1,0,2,7.62,7.62,-6,1.94444444,0.595238096,-0.071428571,0,174.0,305.0,1855.0,1575.0,315.0,390.0
3998,-170.0,160,58.82352941,160.0,0,False,3,0,1,0,3.0,0.75,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,180.34,185.42,170,0,1,0,27.0,0.557,0.6,2.7,0.551,3,3,26,0,0,1,5,1,0,0,7,1,187.96,193.04,170,31,28,0,0,-2,-6,3,-25,0,0,0,-7.62,-7.62,3,-24.0,-0.6,-2.7,2,117.0,761.0,386.0,1200.0,1200.0,276.0
4006,-370.0,330,27.02702703,330.0,0,False,3,2,0,0,29.28571429,0.367857143,0.9285714290000001,0.7142857140000001,0.207857143,2,8,30,0,0,0,2,0,3,1,6,0,180.34,182.88,170,2,0,0,62.0,0.34600000000000003,0.6,1.8,0.298,3,2,14,1,0,0,1,0,2,0,3,0,180.34,190.5,170,28,29,0,0,-1,3,-6,16,-1,1,1,0.0,-7.62,-1,-32.71428571,0.32857142899999997,-1.085714286,2,121.0,625.0,405.0,1100.0,416.0,680.0
4007,-310.0,280,32.25806452,280.0,1,False,3,2,0,0,23.0,0.41,0.0,1.857142857,0.642857143,3,3,14,0,0,0,2,2,0,0,4,1,180.34,187.96,170,1,0,0,19.52380952,0.4,0.333333333,1.761904762,0.51047619,5,6,47,1,0,1,5,6,3,0,15,0,177.8,185.42,170,35,30,-1,0,-2,-11,3,-33,-1,-4,-3,2.54,2.54,5,3.47619048,-0.333333333,0.095238095,0,133.0,850.0,323.0,3300.0,450.0,424.0
4012,135.0,-145,135.0,68.96551724,0,False,3,1,0,0,18.0,0.3,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,180.34,185.42,170,2,0,0,20.5,0.455,0.0,0.0,0.0,0,2,5,0,0,0,0,0,0,0,0,0,177.8,187.96,170,29,27,1,0,0,0,1,-2,0,0,0,2.54,-2.54,2,-2.5,0.0,0.0,2,270.0,365.0,1415.0,320.0,550.0,310.0
4018,-330.0,300,30.303030300000003,300.0,0,False,3,4,0,0,12.2,0.39399999999999996,0.6,0.4,0.4,1,4,11,0,0,0,0,1,0,0,1,0,185.42,187.96,170,0,1,0,9.0,0.9,2.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,2,180.34,182.88,170,24,32,-4,-1,0,0,-4,10,0,1,-1,5.08,5.08,-8,3.2,-1.4,-0.6,2,212.0,525.0,242.0,1545.0,350.0,510.0
4029,-171.0,161,58.47953216,161.0,1,False,3,0,2,0,18.73333333,0.496666667,0.933333333,1.9333333330000002,0.35466666700000005,5,4,34,1,0,0,4,1,6,0,11,1,185.42,182.88,170,0,1,0,36.70588235,0.49529411799999995,0.764705882,3.411764706,0.52,8,3,47,1,0,1,9,1,3,0,14,0,182.88,193.04,170,34,35,0,1,-3,-3,-1,-13,0,0,3,2.54,-10.16,-1,-17.97254902,0.168627451,-1.478431373,2,-155.0,550.0,2295.0,264.0,950.0,1650.0
4093,-140.0,120,71.42857143,120.0,1,False,3,0,3,0,30.84615385,0.586923077,1.153846154,1.076923077,0.42,3,5,29,0,0,0,2,5,1,0,8,0,182.88,190.5,170,0,1,0,19.92307692,0.45,0.384615385,0.615384615,0.34,5,3,26,0,1,0,2,5,2,0,10,0,185.42,195.58,170,33,31,0,2,-2,-2,-2,3,0,0,-1,-2.54,-5.08,2,10.92307693,0.7692307690000001,0.46153846200000004,2,365.0,483.0,195.0,583.0,634.0,385.0
4101,-300.0,270,33.33333333,270.0,0,True,5,0,5,0,53.16666667,0.415,1.0,0.666666667,0.208333333,5,1,16,1,0,1,1,3,0,0,5,0,187.96,190.5,170,0,9,0,54.27777778,0.5644444439999999,1.222222222,3.777777778,0.742777778,9,2,53,11,0,1,8,5,2,0,16,0,180.34,193.04,185,31,28,0,-4,-4,-11,1,-37,-10,-2,-2,7.62,-2.54,3,-1.11111111,-0.222222222,-3.111111111,2,115.0,1142.0,375.0,899.0,525.0,460.0
4102,-167.0,157,59.88023952,157.0,0,False,3,0,3,0,30.6,0.436,1.4,0.8666666670000001,0.32,4,4,31,0,0,2,2,2,5,0,11,0,182.88,182.88,170,0,4,0,31.0,0.614444444,0.5555555560000001,2.666666667,0.272222222,4,1,20,0,1,2,1,4,0,0,8,1,175.26,175.26,185,29,30,0,-1,0,3,-3,11,0,-2,5,7.62,7.62,-1,-0.4,0.8444444440000001,-1.8,2,199.0,322.0,1263.0,497.0,280.0,785.0
4124,177.0,-192,177.0,52.08333333,0,False,3,0,1,0,7.333333333,0.65,0.666666667,0.0,0.0,1,1,3,0,0,0,0,1,1,0,2,0,182.88,187.96,170,2,0,0,33.875,0.4875,0.6875,3.25,0.51125,8,3,44,1,0,1,8,1,3,0,13,0,182.88,193.04,170,34,28,2,1,-7,-11,2,-41,-1,0,-2,0.0,-5.08,6,-26.54166667,-0.020833333,-3.25,2,210.0,227.0,1500.0,1510.0,1050.0,-180.0
4126,-115.0,105,86.95652174,105.0,0,False,3,0,1,0,43.8,0.39,1.3,2.9,0.605,6,3,28,0,0,2,3,1,1,0,7,1,175.26,180.34,170,0,1,0,19.71428571,0.487857143,0.9285714290000001,1.857142857,0.337142857,5,4,33,1,0,0,4,1,5,0,10,1,185.42,182.88,170,34,28,0,0,1,-3,1,-5,-1,0,-4,-10.16,-2.54,6,24.08571429,0.37142857100000004,1.042857143,2,252.0,186.0,250.0,2200.0,1480.0,550.0
4134,-310.0,280,32.25806452,280.0,0,False,3,2,0,0,7.5,0.465,1.5,4.5,0.375,0,2,4,0,0,0,0,0,0,0,0,0,182.88,190.5,170,1,0,0,25.625,0.455,0.375,2.0,0.53875,6,2,18,0,0,1,1,3,0,1,6,0,175.26,180.34,170,27,36,-1,0,-6,-6,0,-14,0,-4,0,7.62,10.16,-9,-18.125,1.125,2.5,2,208.0,426.0,1117.0,1505.0,100.0,1240.0
4178,-220.0,200,45.45454545,200.0,0,False,3,1,0,0,14.5,0.42375,0.375,0.375,0.1875,2,4,13,1,0,0,0,2,2,0,4,0,185.42,190.5,170,2,0,0,20.0,0.449166667,0.41666666700000005,0.583333333,0.285,5,3,24,0,1,0,2,4,2,0,9,0,185.42,195.58,170,33,30,1,0,-3,-5,-1,-11,1,-2,0,0.0,-5.08,3,-5.5,-0.041666667000000004,-0.208333333,2,372.0,508.0,350.0,800.0,253.0,430.0
4187,-325.0,295,30.76923077,295.0,1,False,3,0,1,0,25.5,0.505,0.5,0.0,0.0,1,1,4,0,0,0,0,0,1,0,1,0,185.42,185.42,170,0,4,0,28.25,0.6375,0.25,2.0,0.265,4,0,10,0,0,1,2,1,0,0,4,1,182.88,185.42,170,31,28,0,-3,-3,-3,-1,-6,0,-1,1,2.54,0.0,3,-2.75,0.25,-2.0,2,170.0,616.0,382.0,1295.0,265.0,640.0
4207,-143.0,133,69.93006993,133.0,1,False,3,1,0,0,21.15384615,0.448461538,1.0,1.9230769230000002,0.337692308,5,4,32,1,0,0,4,0,5,0,9,1,185.42,182.88,170,0,1,0,30.0,0.5025,0.5,3.0,0.62625,3,2,22,0,0,1,4,1,0,0,6,1,187.96,193.04,170,30,34,-1,-1,2,3,-2,10,1,-1,5,-2.54,-10.16,-4,-8.84615385,0.5,-1.076923077,2,120.0,290.0,1275.0,360.0,570.0,1431.0
4238,-185.0,170,54.05405405,170.0,0,False,3,0,1,0,17.33333333,0.578333333,0.0,3.0,0.40833333299999997,2,2,15,0,0,0,4,0,0,0,4,0,177.8,182.88,155,1,0,0,6.0,0.62,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,0,182.88,187.96,170,27,31,1,1,1,3,-1,13,0,-1,0,-5.08,-5.08,-4,11.33333333,0.0,3.0,2,344.0,250.0,700.0,1285.0,160.0,1030.0
4239,-190.0,175,52.63157895,175.0,0,False,3,0,2,0,32.58333333,0.384166667,1.083333333,0.833333333,0.2425,2,6,28,0,0,0,2,0,3,1,6,0,180.34,182.88,170,0,1,0,20.375,0.3925,1.0,1.25,0.1925,3,3,17,0,0,0,2,1,2,0,5,0,182.88,187.96,170,36,29,0,1,-1,1,-3,11,0,0,1,-2.54,-5.08,7,12.20833333,0.083333333,-0.41666666700000005,2,140.0,732.0,300.0,745.0,894.0,340.0
4249,-178.0,167,56.17977528,167.0,1,False,5,0,2,0,31.85714286,0.43785714299999995,1.5,0.9285714290000001,0.342857143,4,4,29,0,0,2,2,1,5,0,10,0,182.88,182.88,170,0,6,0,26.57142857,0.46571428600000003,0.428571429,2.285714286,0.615714286,6,1,16,0,0,1,1,3,0,1,6,0,175.26,180.34,170,27,30,0,-4,-2,4,-3,13,0,-3,5,7.62,2.54,-3,5.28571429,1.071428571,-1.357142857,2,384.0,605.0,1280.0,280.0,125.0,1005.0
4272,-105.0,-105,95.23809524,95.23809524,0,False,3,1,0,0,42.0,0.66,0.0,3.0,1.0,0,1,3,0,0,0,0,0,0,0,0,0,177.8,183.0,170,1,0,0,60.25,0.41625,0.25,0.5,0.25,2,3,19,1,0,0,3,1,1,0,5,0,177.8,187.96,170,31,23,0,0,-2,-5,2,-16,-1,-1,-1,0.0,-4.96,8,-18.25,-0.25,2.5,2,160.0,224.0,445.0,2020.0,1065.0,475.0
4284,123.0,-133,123.0,75.18796992,1,False,3,0,3,0,28.0,0.635,0.625,2.75,0.265,4,1,17,0,1,1,1,4,0,0,7,1,175.26,175.26,185,0,2,0,18.85,0.4015,0.35,1.8,0.511,5,5,44,1,0,1,5,6,3,0,15,0,177.8,185.42,170,34,28,0,1,-1,-8,4,-27,-1,-2,-3,-2.54,-10.16,6,9.15,0.275,0.95,2,240.0,200.0,1275.0,1615.0,575.0,265.0
